date,BEV_Registrations,Total_Vehicle_Registrations,BEV_Share,Charging_Infrastructure,RHDI_per_head,CPI,Petrol_Price,PiCG_Amount_GBP,GT_Index,market_share,market_share_pct,bev_growth_rate,bev_growth_rate_annual,growth_acceleration,cumulative_bev,adoption_velocity,market_momentum,month,quarter,is_march,is_september,is_plate_month,policy_regime,policy_change,policy_introduction,policy_reduction,policy_removal,policy_stable,months_since_policy_change,pre_2016,policy_active,post_policy,real_income_index,income_growth,inflation_rate,high_inflation,fuel_cost_advantage,fuel_price_normalized,high_fuel_prices,economic_stress,year,time_trend,time_trend_squared,covid_period,interest_momentum,interest_volatility,high_interest,BEV_Share_lag_1,BEV_Share_lag_3,BEV_Share_lag_6,BEV_Share_lag_12,RHDI_per_head_lag_1,RHDI_per_head_lag_3,RHDI_per_head_lag_6,RHDI_per_head_lag_12,Petrol_Price_lag_1,Petrol_Price_lag_3,Petrol_Price_lag_6,Petrol_Price_lag_12,GT_Index_lag_1,GT_Index_lag_3,GT_Index_lag_6,GT_Index_lag_12,Charging_Infrastructure_lag_1,Charging_Infrastructure_lag_3,Charging_Infrastructure_lag_6,Charging_Infrastructure_lag_12,BEV_Share_rolling_mean_1,BEV_Share_rolling_std_1,BEV_Share_rolling_mean_3,BEV_Share_rolling_std_3,BEV_Share_rolling_mean_6,BEV_Share_rolling_std_6,BEV_Share_rolling_mean_12,BEV_Share_rolling_std_12,RHDI_per_head_rolling_mean_1,RHDI_per_head_rolling_std_1,RHDI_per_head_rolling_mean_3,RHDI_per_head_rolling_std_3,RHDI_per_head_rolling_mean_6,RHDI_per_head_rolling_std_6,RHDI_per_head_rolling_mean_12,RHDI_per_head_rolling_std_12,Petrol_Price_rolling_mean_1,Petrol_Price_rolling_std_1,Petrol_Price_rolling_mean_3,Petrol_Price_rolling_std_3,Petrol_Price_rolling_mean_6,Petrol_Price_rolling_std_6,Petrol_Price_rolling_mean_12,Petrol_Price_rolling_std_12,GT_Index_rolling_mean_1,GT_Index_rolling_std_1,GT_Index_rolling_mean_3,GT_Index_rolling_std_3,GT_Index_rolling_mean_6,GT_Index_rolling_std_6,GT_Index_rolling_mean_12,GT_Index_rolling_std_12,Charging_Infrastructure_rolling_mean_1,Charging_Infrastructure_rolling_std_1,Charging_Infrastructure_rolling_mean_3,Charging_Infrastructure_rolling_std_3,Charging_Infrastructure_rolling_mean_6,Charging_Infrastructure_rolling_std_6,Charging_Infrastructure_rolling_mean_12,Charging_Infrastructure_rolling_std_12,GT_x_Income,FuelPrice_x_Policy,Infrastructure_x_Momentum
2012-09-30,54,655800,8.234217749313815e-05,0,5160.0,96.5,138.98,5000.0,-1.9520974868737369,8.234217749313815e-05,0.0082342177493138,0.0,0.4210526315789473,0.771186440677966,3220,1.666418609313428,0.4008282153855046,9,3,0,1,1,Medium_Grant,0.0,0,0,0,1,19.97371879106439,1,1,0,5347.150259067357,-0.0065196689927677,2.2245762711864403,0,-0.0102914285714285,0.5955418729851383,1,0,2012,21,441,0,-2.009979587201433,0.0406555184126158,0,0.0001510489510489,0.0006919275123558,0.0005030693217547,6.033661479834869e-05,5172.3333,5197.0,5163.0,5088.0,135.12,132.82,138.41,135.17,-2.016758898223956,-2.0395285727232,-1.9736512906571435,-2.0395285727232,0.0,0.0,0.0,0.0,8.234217749313815e-05,,0.0002558968089027127,0.00024353873347816475,0.00041849957682520627,0.00024328967565363425,0.00031700455282457606,0.00024683819467443503,5160.0,,5172.333333333333,12.333350000036265,5179.0,12.866851639464986,5138.75,50.631590490094325,138.98,,135.23666666666668,3.6863848596333244,136.20833333333334,3.7739868397580114,135.41,3.0243015722642683,-1.9520974868737369,,-2.009979587201433,0.05480780816204193,-2.0101822323207394,0.04065551841261586,-2.0047073010184744,0.07141560304034175,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-10072.823032268481,694900.0,0.0
2012-10-31,436,449700,0.0009695352457193,0,5163.3333,97.0,138.06,5000.0,-1.6916867863691198,0.0009695352457193,0.09695352457193,7.074074074074074,1.0,7.074074074074074,3656,1.861187940047671,2.967042561539675,10,4,0,0,0,Medium_Grant,0.0,0,0,0,1,20.99211563731932,1,1,0,5323.024020618557,-0.0045119806401341,2.645502645502651,0,-0.0105542857142857,0.5374307170088752,1,0,2012,22,484,0,-1.8868477238222712,0.1379264526238672,0,8.234217749313815e-05,0.0005342992981661,0.0005372183018438,0.0005048633626679,5160.0,5184.6667,5174.3333,5078.3333,138.98,131.61,141.58,134.67,-1.9520974868737369,-2.0610823765066058,-1.9736512906571435,-2.0610823765066058,0.0,0.0,0.0,0.0,0.0009695352457193,,0.0004009754580871127,0.000493584166345902,0.0004905524008044564,0.0003329702231315782,0.00035572720974552603,0.00030788605930783496,5163.3333,,5165.2222,6.379931788824611,5177.166666666667,14.361616126977694,5145.833333333333,47.243292143185315,138.06,,137.38666666666666,2.0161679824196614,135.62166666666667,2.9571500920086375,135.6925,3.1061174976312556,-1.6916867863691198,,-1.8868477238222712,0.1720788138038644,-1.9631881482727354,0.13792645262386727,-1.973924335173684,0.11262757354719144,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-8734.742717229663,690300.0,0.0
2012-11-30,326,448100,0.0007275161794242,0,5166.6667,97.2,135.12,5000.0,-1.9724354199413063,0.0007275161794242,0.07275161794242,-0.2522935779816514,7.578947368421053,-7.326367652055726,3982,1.908970814665408,2.986985641191456,11,4,0,0,0,Medium_Grant,0.0,0,0,0,1,21.97766097240473,1,1,0,5315.5007201646085,-0.0014133508368189,2.748414376321362,0,-0.0113942857142857,0.351727675084728,0,0,2012,23,529,0,-1.872073231061388,0.1355410131128937,0,0.0009695352457193,0.0001510489510489,0.0005141612200435,8.773955206649734e-05,5163.3333,5172.3333,5185.6667,5068.6667,138.06,135.12,137.14,133.66,-1.6916867863691198,-2.016758898223956,-2.017974768939793,-2.085067921721686,0.0,0.0,0.0,0.0,0.0007275161794242,,0.0005931312008788794,0.0004586091766647365,0.0005261115607012397,0.00034708891667063063,0.0004090419286920013,0.0003126183009398235,5166.6667,,5163.333333333333,3.333350000132045,5174.0,14.206422178437299,5154.0,40.70986223053861,135.12,,137.38666666666666,2.0161679824196614,135.285,2.863213229921946,135.81416666666667,3.0473041985971845,-1.9724354199413063,,-1.872073231061388,0.1565498641069439,-1.9555982567729877,0.13554101311289374,-1.9645382933586524,0.10707975796351812,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-10190.916402111263,675600.0,0.0
2012-12-31,218,423100,0.0005152446230205,0,5170.0,97.6,132.29,5000.0,-1.993989223724713,0.0005152446230205,0.0515244623020499,-0.3312883435582822,5.055555555555555,-0.0789947655766307,4200,1.8857494176144989,3.033154109651715,12,4,0,0,0,Medium_Grant,0.0,0,0,0,1,22.996057818659654,1,1,0,5297.131147540984,-0.0034558498983809,2.628811777076767,0,-0.0122028571428571,0.1729727061577418,0,0,2012,24,576,0,-1.886037143345047,0.1311035932905475,0,0.0007275161794242,8.234217749313815e-05,0.0006919275123558,8.59393650035808e-05,5166.6667,5160.0,5197.0,5059.0,135.12,138.98,132.82,132.55,-1.9724354199413063,-1.9520974868737369,-2.0395285727232,-2.059866505790769,0.0,0.0,0.0,0.0,0.0005152446230205,,0.0007374320160546667,0.00022730757869036713,0.0004966644124786897,0.000337571898610878,0.00044481736686007787,0.0002964268091198461,5170.0,,5166.666666666667,3.333350000132045,5169.5,8.655774437448363,5163.25,27.690614936414192,132.29,,135.15666666666667,2.885174749184872,135.1966666666667,2.960977316135119,135.7925,3.073434930615488,-1.993989223724713,,-1.8860371433450467,0.16865701158530552,-1.9480083652732396,0.1311035932905475,-1.959048519853148,0.10337269644658013,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-10308.924286656766,661450.0,0.0
2013-01-31,38,439300,8.650125199180514e-05,0,5158.3333,97.1,132.26,5000.0,-2.038312702007363,8.650125199180514e-05,0.0086501251991805,-0.8256880733944953,0.4615384615384614,-0.4943997298362131,4238,1.8400902263131051,3.082244909492958,1,1,0,0,0,Medium_Grant,0.0,0,0,0,1,24.014454664914584,1,1,0,5312.392687950567,0.0028810954428923,2.6427061310782207,0,-0.0122114285714285,0.1710777771585158,0,0,2013,25,625,0,-2.001579115224461,0.1274546918756512,0,0.0005152446230205,0.0009695352457193,0.0005342992981661,6.130629568497996e-05,5170.0,5163.3333,5184.6667,5093.6667,132.29,138.06,131.61,133.24,-1.993989223724713,-1.6916867863691198,-2.0610823765066058,-1.820521029180506,0.0,0.0,0.0,0.0,8.650125199180514e-05,,0.000443087351478835,0.00032654255185969686,0.00042203140478297386,0.0003750122270626378,0.00044691694655231326,0.000293538627233054,5158.3333,,5165.0,6.009275238333745,5165.111099999999,5.544436784739903,5168.638883333333,17.237193528586488,132.26,,133.22333333333333,1.642630005002289,135.30499999999998,2.811631199144028,135.71083333333334,3.1592474890343514,-2.038312702007363,,-2.001579115224461,0.033588076944596035,-1.9442134195233658,0.12745469187565125,-1.9771978259220522,0.09567237430092021,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-10514.296286577557,661300.0,0.0
2013-02-28,54,363900,0.0001483924154987,0,5146.6667,97.8,136.32,5000.0,-1.8636286367473192,0.0001483924154987,0.01483924154987,0.4210526315789473,2.0,1.2467407049734427,4292,1.9008189712523769,2.996732625736272,2,1,0,0,0,Medium_Grant,0.0,0,0,0,1,24.93429697766097,1,1,0,5262.440388548058,-0.0094029757091959,2.8391167192429068,0,-0.0110514285714285,0.427524835053767,0,0,2013,26,676,0,-1.965310187493132,0.1253366721892947,0,8.650125199180514e-05,0.0007275161794242,0.0001510489510489,5.013927576601672e-05,5158.3333,5166.6667,5172.3333,5128.3333,132.26,135.12,135.12,135.14,-2.038312702007363,-1.9724354199413063,-2.016758898223956,-1.9952050944405493,0.0,0.0,0.0,0.0,0.0001483924154987,,0.0002500460968370017,0.00023174408891595067,0.0004215886488579405,0.00037539751790876874,0.0004551047081967036,0.0002826327660303707,5146.6667,,5158.333333333333,11.666650000038642,5160.833333333333,8.147930889412004,5170.166666666667,13.812236267466611,136.32,,133.6233333333333,2.335430010369357,135.505,2.8383921504964884,135.80916666666667,3.158228670209536,-1.8636286367473192,,-1.9653101874931318,0.09080471355234268,-1.9186917092772597,0.12533667218929478,-1.9662331211142836,0.1008221824618968,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9591.475445913824,681600.0,0.0
2013-03-31,436,691000,0.0006309696092619,0,5135.0,98.1,138.54,5000.0,-1.8032656886214389,0.0006309696092619,0.06309696092619,7.074074074074074,0.2976190476190476,6.653021442495128,4728,1.018102921869661,3.801408557277828,3,1,1,0,1,Medium_Grant,0.0,0,0,0,1,25.952693823915897,1,1,0,5234.454638124364,-0.0053180175654998,2.8301886792452717,0,-0.0104171428571428,0.5677495809964905,1,0,2013,27,729,0,-1.9017356757920405,0.1319559092145637,0,0.0001483924154987,0.0005152446230205,8.234217749313815e-05,0.0005030693217547,5146.6667,5170.0,5160.0,5163.0,136.32,132.29,138.98,138.41,-1.8636286367473192,-1.993989223724713,-1.9520974868737369,-1.9736512906571435,0.0,0.0,0.0,0.0,0.0006309696092619,,0.00028862109225080175,0.0002980931219515691,0.0005130265541527342,0.00034152697034299897,0.00046576306548897026,0.00028698412009989634,5135.0,,5146.666666666667,11.666650000039438,5156.666666666667,13.374930944816839,5167.833333333333,17.10543926727654,138.54,,135.70666666666668,3.184608819515187,135.43166666666667,2.734435346953141,135.82,3.1681683839548476,-1.8032656886214389,,-1.9017356757920405,0.1220691789272687,-1.893886409568543,0.13195590921456374,-1.9520343209446411,0.11115113418594202,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9259.769311071088,692700.0,0.0
2013-04-30,236,459100,0.0005140492267479,0,5160.6667,98.3,136.41,5000.0,-1.9952050944405493,0.0005140492267479,0.05140492267479,-0.4587155963302752,0.0,-7.53278967040435,4964,1.0046782094770583,3.03341198255158,4,2,0,0,0,Medium_Grant,0.0,0,0,0,1,26.938239159001316,1,1,0,5249.915259409969,0.0029536259943871,2.3958333333333304,0,-0.0110257142857142,0.4332096220514452,0,0,2013,28,784,0,-1.8873664732697693,0.0906517559414315,0,0.0006309696092619,8.650125199180514e-05,0.0009695352457193,0.0005372183018438,5135.0,5158.3333,5163.3333,5174.3333,138.54,132.26,138.06,141.58,-1.8032656886214389,-2.038312702007363,-1.6916867863691198,-1.9736512906571435,0.0,0.0,0.0,0.0,0.0005140492267479,,0.00043113708383616674,0.00025174591271111653,0.0004371122176575009,0.0002608548634120853,0.0004638323092309786,0.00028653727439811297,5160.6667,,5147.444466666667,12.851014083075835,5156.222233333334,13.151540059119165,5166.69445,17.088281421900053,136.41,,137.09,1.256542876308089,135.15666666666667,2.4892140660591537,135.38916666666668,2.61730763236276,-1.9952050944405493,,-1.8873664732697695,0.09814681624292838,-1.9444727942471147,0.09065175594143152,-1.953830471259925,0.11170498050760837,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-10296.588490549697,682050.0,0.0
2013-05-31,636,476600,0.0013344523709609,0,5186.3333,98.5,133.34,5000.0,-1.856898432091307,0.0013344523709609,0.13344523709609,1.694915254237288,1.694915254237288,2.153630850567563,5600,1.1459211473301656,2.9843821342757484,5,2,0,0,0,Medium_Grant,0.0,0,0,0,1,27.95663600525624,1,1,0,5265.312994923858,0.002932949343571,2.711157455683,0,-0.0119028571428571,0.2392952211306523,0,0,2013,29,841,0,-1.8851230717177652,0.0956569553010816,0,0.0005140492267479,0.0001483924154987,0.0007275161794242,0.0005141612200435,5160.6667,5146.6667,5166.6667,5185.6667,136.41,136.32,135.12,137.14,-1.9952050944405493,-1.8636286367473192,-1.9724354199413063,-2.017974768939793,0.0,0.0,0.0,0.0,0.0013344523709609,,0.0008264904023235668,0.0004437754107070845,0.0005382682495802842,0.0004471500714040607,0.000532189905140762,0.0003816844088337843,5186.3333,,5160.666666666667,25.66665000001762,5159.5,17.877035299846582,5166.75,17.156509793196765,133.34,,136.09666666666666,2.614121904834171,134.85999999999999,2.598145492461896,135.07250000000002,2.616097457873273,-1.856898432091307,,-1.8851230717177654,0.09903361342534565,-1.9252166296054483,0.09565695530108169,-1.940407443189218,0.1129671015962998,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9630.494173072933,666700.0,0.0
2013-06-30,336,510500,0.0006581782566111,0,5212.0,98.3,134.33,5000.0,-1.8891554782166504,0.0006581782566111,0.06581782566111,-0.4716981132075472,0.0,-2.166613367444836,5936,1.07130223676626,2.9998883041493563,6,2,0,0,0,Medium_Grant,0.0,0,0,0,1,28.94218134034165,1,1,0,5302.136317395728,0.0069935676202668,2.931937172774868,0,-0.0116199999999999,0.3018278781051107,0,0,2013,30,900,0,-1.913753001582836,0.0899892401628293,0,0.0013344523709609,0.0006309696092619,0.0005152446230205,0.0006919275123558,5186.3333,5135.0,5170.0,5197.0,133.34,138.54,132.29,132.82,-1.856898432091307,-1.8032656886214389,-1.993989223724713,-2.0395285727232,0.0,0.0,0.0,0.0,0.0006581782566111,,0.0008355599514399667,0.0004380222928161478,0.0005620905218453842,0.0004494795324048056,0.000529377467162037,0.00038052295490113066,5212.0,,5186.333333333333,25.66665000001762,5166.5,28.106732131501474,5168.0,19.889590953160994,134.33,,134.69333333333336,1.5669184194889372,135.20000000000002,2.312323506778423,135.19833333333332,2.5328956958510362,-1.8891554782166504,,-1.913753001582836,0.07235994630566901,-1.907744338687438,0.08998924016282936,-1.9278763519803388,0.10925144188962774,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9846.278352465182,671650.0000000001,0.0
2013-07-31,536,459100,0.001167501633631,0,5239.3333,98.3,135.01,5000.0,-1.8220623254347568,0.001167501633631,0.1167501633631,0.5952380952380953,1.2711864406779665,1.0669362084456426,6472,1.1457069986710218,2.8569796945395622,7,3,0,0,0,Medium_Grant,0.0,0,0,0,1,29.96057818659658,1,1,0,5329.942319430316,0.0052443016116654,2.8242677824267703,0,-0.0114257142857142,0.3447796020875652,0,0,2013,31,961,0,-1.856038745247572,0.0678079479988986,0,0.0006581782566111,0.0005140492267479,8.650125199180514e-05,0.0005342992981661,5212.0,5160.6667,5158.3333,5184.6667,134.33,136.41,132.26,131.61,-1.8891554782166504,-1.9952050944405493,-2.038312702007363,-2.0610823765066058,0.0,0.0,0.0,0.0,0.001167501633631,,0.0010533774204010001,0.00035228528420717015,0.0007422572521185835,0.0004372039356510493,0.0005821443284507786,0.0004228196519559502,5239.3333,,5212.555533333333,26.50436686592295,5180.0,40.23539873186321,5172.55555,28.465574873225105,135.01,,134.22666666666666,0.8397817176705278,135.65833333333333,1.8366427705644697,135.48166666666665,2.271706740570105,-1.8220623254347568,,-1.8560387452475717,0.033554836963626135,-1.8717026092586702,0.06780794799889867,-1.907958014391018,0.10444073320675949,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9546.391816325759,675050.0,0.0
2013-08-31,236,363100,0.0006499586890663,0,5266.6667,98.7,137.0,5000.0,-1.4566448840027082,0.0006499586890663,0.0649958689066299,-0.5597014925373134,3.3703703703703702,-1.1549395877754087,6708,1.1633307443494096,2.9557451774771124,8,3,0,0,0,Medium_Grant,0.0,0,0,0,1,30.97897503285151,1,1,0,5336.03515704154,0.0011431338738905,2.70551508844954,0,-0.0108571428571428,0.4704765590362233,1,0,2013,32,1024,0,-1.7226208958847051,0.1830799567522154,0,0.001167501633631,0.0013344523709609,0.0001483924154987,0.0001510489510489,5239.3333,5186.3333,5146.6667,5172.3333,135.01,133.34,136.32,135.12,-1.8220623254347568,-1.856898432091307,-1.8636286367473192,-2.016758898223956,0.0,0.0,0.0,0.0,0.0006499586890663,,0.0008252128597694666,0.0002964592617146239,0.0008258516310465166,0.00033753573623594545,0.0006237201399522287,0.0004005171684829996,5266.6667,,5239.333333333333,27.33335000001764,5200.0,49.18220116172162,5180.416666666667,39.345176183239964,137.0,,135.4466666666667,1.3875277774998893,135.77166666666668,1.9053337415441811,135.63833333333332,2.309017238147163,-1.4566448840027082,,-1.7226208958847053,0.2327719956524897,-1.8038719838012351,0.18307995675221542,-1.8612818465392476,0.16115731102772834,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-7671.663104302425,685000.0,0.0
2013-09-30,536,698000,0.0007679083094555,0,5294.0,99.1,136.51,5000.0,-1.7185917697420636,0.0007679083094555,0.07679083094555,1.2711864406779665,8.925925925925926,1.83088793321528,7244,1.26926294773924,0.9873348701824683,9,3,0,1,1,Medium_Grant,0.0,0,0,0,1,31.964520367936924,1,1,0,5342.0787083753785,0.0011325921130529,2.694300518134707,0,-0.0109971428571428,0.4395260520488648,1,0,2013,33,1089,0,-1.6657663263931763,0.1863699303616509,0,0.0006499586890663,0.0006581782566111,0.0006309696092619,8.234217749313815e-05,5266.6667,5212.0,5135.0,5160.0,137.0,134.33,138.54,138.98,-1.4566448840027082,-1.8891554782166504,-1.8032656886214389,-1.9520974868737369,0.0,0.0,0.0,0.0,0.0007679083094555,,0.0008617895440509333,0.00027124332162109944,0.00084867474774545,0.0003261609799926196,0.0006808506509490921,0.0003634540625335089,5294.0,,5266.666666666667,27.33335000001764,5226.5,49.98388651467695,5191.583333333333,50.46733577076714,136.51,,136.17333333333332,1.0368381423027813,135.4333333333333,1.438480679976868,135.43249999999998,2.0830882886190767,-1.7185917697420636,,-1.6657663263931763,0.18834907014488014,-1.789759663988006,0.18636993036165098,-1.8418230367782746,0.16327826277243446,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9098.224829014485,682550.0,0.0
2013-10-31,336,454900,0.0007386238733787,0,5315.6667,99.1,131.56,5000.0,-1.699795132928745,0.0007386238733787,0.07386238733787,-0.3731343283582089,-0.2293577981651375,-1.6443207690361752,7580,0.6486622475365499,0.9739253828709552,10,4,0,0,0,Medium_Grant,0.0,0,0,0,1,32.98291721419185,1,1,0,5363.94217961655,0.0040926898375521,2.16494845360824,0,-0.0124114285714285,0.1268627671765766,0,0,2013,34,1156,0,-1.625010595557839,0.1581202321715013,0,0.0007679083094555,0.001167501633631,0.0005140492267479,0.0009695352457193,5294.0,5239.3333,5160.6667,5163.3333,136.51,135.01,136.41,138.06,-1.7185917697420636,-1.8220623254347568,-1.9952050944405493,-1.6916867863691198,0.0,0.0,0.0,0.0,0.0007386238733787,,0.0007188302906335001,6.141553285535699e-05,0.00088610385551725,0.0002910794569677415,0.0006616080365873755,0.00035273515982904054,5315.6667,,5292.111133333333,24.554548722455298,5252.333333333333,49.20255052107378,5204.277783333334,60.813650193300106,131.56,,135.02333333333334,3.0093243981554565,134.625,2.023588396883107,134.89083333333335,2.1805648072891435,-1.699795132928745,,-1.625010595557839,0.14611156015001686,-1.7405246704027053,0.1581202321715013,-1.84249873232491,0.16261590413250024,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9035.544384931403,657800.0,0.0
2013-11-30,536,457800,0.0011708169506334,0,5337.3333,99.2,129.89,5000.0,-1.6527144876760076,0.0011708169506334,0.11708169506334,0.5952380952380953,0.6441717791411044,0.9683724235963044,8116,0.7192898869715286,0.7501029704076744,11,4,0,0,0,Medium_Grant,0.0,0,0,0,1,33.96846254927726,1,1,0,5380.376310483871,0.0030638158125142,2.0576131687242816,0,-0.0128885714285714,0.021378386219662,0,0,2013,35,1225,0,-1.6903671301156056,0.149819425330155,0,0.0007386238733787,0.0006499586890663,0.0013344523709609,0.0007275161794242,5315.6667,5266.6667,5186.3333,5166.6667,131.56,137.0,133.34,135.12,-1.699795132928745,-1.4566448840027082,-1.856898432091307,-1.9724354199413063,0.0,0.0,0.0,0.0,0.0011708169506334,,0.0008924497111558665,0.00024151735871328364,0.0008588312854626666,0.00024462978073365324,0.0006985497675214754,0.0003822441580283292,5337.3333,,5315.666666666667,21.66665000002072,5277.5,47.27214434645689,5218.5,70.41643668602609,129.89,,132.65333333333334,3.442765361353189,134.04999999999998,2.8021349003928893,134.455,2.6108149198008173,-1.6527144876760076,,-1.6903671301156056,0.03393551975270235,-1.7064940130001556,0.14981942533015508,-1.815855321302802,0.16555672347420355,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-8821.088070465596,649449.9999999999,0.0
2013-12-31,336,451700,0.0007438565419526,0,5359.0,99.6,130.41,5000.0,-1.7509961349669396,0.0007438565419526,0.07438565419526,-0.3731343283582089,0.5412844036697249,-0.9683724235963044,8452,0.7158027215715349,0.7339825306235129,12,4,0,0,0,Medium_Grant,0.0,0,0,0,1,34.98685939553219,1,1,0,5380.522088353414,2.709436313197422e-05,2.049180327868849,0,-0.01274,0.0542238222062465,0,0,2013,36,1296,0,-1.7011685851905642,0.1246300084206052,0,0.0011708169506334,0.0007679083094555,0.0006581782566111,0.0005152446230205,5337.3333,5294.0,5212.0,5170.0,129.89,136.51,134.33,132.29,-1.6527144876760076,-1.7185917697420636,-1.8891554782166504,-1.993989223724713,0.0,0.0,0.0,0.0,0.0007438565419526,,0.0008844324553215667,0.00024803004771874166,0.00087311099968625,0.00023278863388792465,0.0007176007607658172,0.00037795059844332316,5359.0,,5337.333333333333,21.66665000002072,5302.0,44.55059630478999,5234.25,79.17441627142493,130.41,,130.62,0.8545759182189214,133.39666666666668,3.158161912674273,134.29833333333335,2.801950078503223,-1.7509961349669396,,-1.7011685851905642,0.049155216680341916,-1.6834674557918703,0.12463000842060523,-1.795605897239654,0.15639514998410964,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9383.58828728783,652050.0,0.0
2014-01-31,536,449200,0.0011932324131789,0,5355.3333,99.0,129.75,5000.0,-1.620635547989546,0.0011932324131789,0.11932324131789,0.5952380952380953,13.105263157894736,0.9683724235963044,8988,0.8342132356242508,0.7339825306235129,1,1,0,0,0,Medium_Grant,0.0,0,0,0,1,36.00525624178712,1,1,0,5409.427575757576,0.0053722458396241,1.9567456230690008,0,-0.0129285714285714,0.0125353842232749,0,0,2014,37,1369,0,-1.674782056877498,0.1054896974078744,0,0.0007438565419526,0.0007386238733787,0.001167501633631,8.650125199180514e-05,5359.0,5315.6667,5239.3333,5158.3333,130.41,131.56,135.01,132.26,-1.7509961349669396,-1.699795132928745,-1.8220623254347568,-2.038312702007363,0.0,0.0,0.0,0.0,0.0011932324131789,,0.0010359686352549666,0.00025322464242328446,0.0008773994629442334,0.00023943862213790035,0.0008098283575314084,0.00034340288120791217,5355.3333,,5350.555533333333,11.59662722361156,5321.333333333333,36.32750222323464,5250.666666666667,82.3618440882548,129.75,,130.01666666666665,0.3477547028193145,132.51999999999998,3.3452653108534744,134.08916666666667,3.050598922814787,-1.620635547989546,,-1.674782056877498,0.06792425095000697,-1.6498963262176682,0.10548969740787448,-1.7607994677381695,0.14340788996442197,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-8679.043517312164,648750.0,0.0
2014-02-28,236,365600,0.0006455142231947,0,5351.6667,99.5,129.0,5000.0,-1.6958220952428205,0.0006455142231947,0.06455142231947,-0.5597014925373134,3.3703703703703702,-1.1549395877754087,9224,0.7524837252812291,0.7339825306235129,2,1,0,0,0,Medium_Grant,0.0,0,0,0,1,36.92509855453351,1,1,0,5378.5594974874375,-0.0057063483775019,1.7382413087934534,0,-0.0131428571428571,-0.0348378407573749,0,0,2014,38,1444,0,-1.689151259399769,0.0466243453765974,0,0.0011932324131789,0.0011708169506334,0.0006499586890663,0.0001483924154987,5355.3333,5337.3333,5266.6667,5146.6667,129.75,129.89,137.0,136.32,-1.620635547989546,-1.6527144876760076,-1.4566448840027082,-1.8636286367473192,0.0,0.0,0.0,0.0,0.0006455142231947,,0.0008608677261087333,0.0002920060218952813,0.0008766587186323,0.00024028834155454668,0.0008512551748394082,0.0002805981244775865,5351.6667,,5355.333333333333,3.6666500001251987,5335.5,25.7912495066154,5267.75,80.05744375766736,129.0,,129.72,0.7054785609779829,131.18666666666664,2.742529246273595,133.47916666666666,3.286687910989161,-1.6958220952428205,,-1.689151259399769,0.06543581356876607,-1.689759194757687,0.04662434537659742,-1.7468155892794608,0.14062383303785284,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-9075.47463623523,645000.0,0.0
